"Div.Name","Sch.Name","Subject","All Students","Asian","Black","Economically Disadvantaged","English Learners","Female","Hispanic","Male","Students with Disabilities","White"
"Greensville County ","Belfield Elementary","Mathematics",67,NA,62,61,NA,72,67,62,21,79
"Greensville County ","Belfield Elementary","Science",60,NA,53,52,NA,62,50,59,26,83
"Greensville County ","Greensville County High","English: Reading",65,NA,59,58,NA,70,40,59,27,83
"Greensville County ","Greensville County High","English: Writing",58,NA,53,53,NA,72,33,42,22,71
"Greensville County ","Greensville County High","History and Social Sciences",60,83,54,50,NA,66,62,53,39,76
"Greensville County ","Greensville County High","Mathematics",68,83,60,64,NA,76,64,58,33,91
"Greensville County ","Greensville County High","Science",63,100,57,54,NA,72,64,54,32,77
"Greensville County ","Edward W. Wyatt Middle","English: Reading",58,NA,55,54,NA,66,50,52,30,75
"Greensville County ","Edward W. Wyatt Middle","English: Writing",39,NA,33,32,NA,51,NA,26,20,59
"Greensville County ","Edward W. Wyatt Middle","History and Social Sciences",69,NA,66,67,NA,77,NA,60,44,82
"Greensville County ","Edward W. Wyatt Middle","Mathematics",63,NA,60,58,NA,68,67,59,30,77
"Greensville County ","Edward W. Wyatt Middle","Science",61,NA,56,56,NA,65,NA,56,35,76
"Greene County ","William Monroe High","English: Reading",95,NA,100,94,NA,97,89,94,67,95
"Greene County ","William Monroe High","English: Writing",89,100,76,88,NA,90,89,88,100,89
"Greene County ","William Monroe High","History and Social Sciences",48,NA,31,37,86,50,39,46,28,55
"Greene County ","William Monroe High","Mathematics",80,100,63,71,71,86,74,74,50,82
"Greene County ","William Monroe High","Science",78,100,68,66,78,81,66,76,35,83
"Greene County ","William Monroe Middle","English: Reading",68,100,65,57,26,72,52,65,26,70
"Greene County ","William Monroe Middle","English: Writing",60,NA,55,42,0,68,40,51,29,64
"Greene County ","William Monroe Middle","History and Social Sciences",77,100,69,67,17,78,65,75,34,79
"Greene County ","William Monroe Middle","Mathematics",74,89,69,63,35,78,57,71,37,77
"Greene County ","William Monroe Middle","Science",73,NA,60,62,0,72,56,75,35,77
"Greene County ","Ruckersville Elementary","English: Reading",68,73,73,49,30,78,55,59,23,72
"Greene County ","Ruckersville Elementary","History and Social Sciences",75,NA,45,58,63,83,75,69,15,79
"Greene County ","Ruckersville Elementary","Mathematics",76,91,68,57,43,80,61,73,33,81
"Greene County ","Ruckersville Elementary","Science",73,NA,60,48,0,75,47,71,20,81
"Greene County ","Nathanael Greene Elementary","English: Reading",67,NA,41,56,30,65,63,69,30,69
"Greene County ","Nathanael Greene Elementary","History and Social Sciences",74,NA,43,62,NA,67,75,80,47,77
"Greene County ","Nathanael Greene Elementary","Mathematics",78,NA,55,70,60,76,83,81,30,80
"Greene County ","Nathanael Greene Elementary","Science",73,NA,18,61,NA,70,83,76,36,79
"Alleghany County ","Sharon Elementary","English: Reading",74,NA,NA,58,NA,80,NA,67,50,75
"Alleghany County ","Sharon Elementary","History and Social Sciences",72,NA,NA,42,NA,69,NA,74,43,77
"Alleghany County ","Sharon Elementary","Mathematics",80,NA,NA,70,NA,84,NA,76,56,83
"Alleghany County ","Sharon Elementary","Science",64,NA,NA,38,NA,62,NA,65,38,68
"Grayson County ","Fries Elementary","English: Reading",81,NA,NA,73,NA,84,71,76,55,82
"Grayson County ","Fries Elementary","History and Social Sciences",76,NA,NA,76,NA,92,NA,57,44,79
"Grayson County ","Fries Elementary","Mathematics",86,NA,NA,84,NA,93,77,78,61,88
"Grayson County ","Fries Elementary","Science",70,NA,NA,61,NA,71,60,69,33,71
"Grayson County ","Fairview Elementary","English: Reading",90,NA,NA,90,NA,85,67,94,50,92
"Grayson County ","Fairview Elementary","History and Social Sciences",100,NA,NA,100,NA,100,NA,100,NA,100
"Grayson County ","Fairview Elementary","Mathematics",95,NA,NA,95,NA,96,83,94,75,96
"Grayson County ","Fairview Elementary","Science",81,NA,NA,79,NA,70,NA,88,43,83
"Grayson County ","Baywood Elementary","English: Reading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson County ","Baywood Elementary","History and Social Sciences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson County ","Baywood Elementary","Mathematics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson County ","Baywood Elementary","Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson County ","Grayson Highlands","English: Reading",81,NA,NA,75,NA,76,NA,84,31,83
"Grayson County ","Grayson Highlands","History and Social Sciences",94,NA,NA,95,NA,100,NA,91,83,94
"Grayson County ","Grayson Highlands","Mathematics",93,NA,NA,90,NA,94,NA,92,63,93
"Grayson County ","Grayson Highlands","Science",93,NA,NA,83,NA,NA,NA,91,NA,93
"Grayson County ","Independence Elementary","English: Reading",79,NA,44,73,17,83,60,75,52,84
"Grayson County ","Independence Elementary","History and Social Sciences",83,NA,80,79,NA,86,NA,79,60,83
"Grayson County ","Independence Elementary","Mathematics",91,NA,78,89,67,94,79,88,78,94
"Grayson County ","Independence Elementary","Science",72,NA,NA,64,NA,67,50,76,38,79
"Grayson County ","Grayson County High","English: Reading",89,NA,NA,84,NA,92,71,86,40,90
"Grayson County ","Grayson County High","English: Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grayson County ","Grayson County High","History and Social Sciences",80,NA,63,69,NA,82,87,78,44,80
"Grayson County ","Grayson County High","Mathematics",85,NA,92,82,NA,90,71,80,64,86
"Grayson County ","Grayson County High","Science",82,NA,67,80,NA,88,94,77,46,82
"Grayson County ","Independence Middle","English: Reading",83,NA,78,77,NA,89,60,77,49,86
"Grayson County ","Independence Middle","English: Writing",66,NA,NA,58,NA,79,40,52,26,66
"Grayson County ","Independence Middle","History and Social Sciences",84,NA,NA,82,NA,88,64,80,57,87
"Grayson County ","Independence Middle","Mathematics",86,NA,78,84,NA,92,72,80,59,88
"Grayson County ","Independence Middle","Science",80,NA,NA,75,NA,81,60,79,42,82
"Goochland County ","Goochland Elementary","English: Reading",76,NA,68,49,NA,75,44,78,44,83
"Goochland County ","Goochland Elementary","History and Social Sciences",97,NA,NA,89,NA,93,NA,100,80,96
"Goochland County ","Goochland Elementary","Mathematics",86,NA,77,57,NA,84,78,88,64,90
"Goochland County ","Goochland Elementary","Science",82,NA,75,61,NA,75,NA,90,43,85
"Goochland County ","Goochland Middle","English: Reading",85,91,64,71,83,90,73,80,52,90
"Goochland County ","Goochland Middle","English: Writing",72,NA,54,48,NA,80,40,64,37,76
"Goochland County ","Goochland Middle","History and Social Sciences",91,NA,74,82,NA,94,75,89,58,94
"Goochland County ","Goochland Middle","Mathematics",82,90,64,69,100,83,78,80,49,85
"Goochland County ","Goochland Middle","Science",84,88,56,69,100,86,67,81,45,89
"Goochland County ","Randolph Elementary","English: Reading",77,100,52,58,44,75,67,78,38,83
"Goochland County ","Randolph Elementary","History and Social Sciences",84,NA,50,82,75,83,85,84,55,85
"Goochland County ","Randolph Elementary","Mathematics",83,100,44,75,79,80,82,85,50,89
"Goochland County ","Randolph Elementary","Science",79,NA,31,70,NA,75,73,82,25,92
"Goochland County ","Goochland High","English: Reading",91,NA,81,77,NA,92,70,90,59,96
"Goochland County ","Goochland High","English: Writing",83,NA,77,59,20,87,43,79,42,87
"Goochland County ","Goochland High","History and Social Sciences",73,NA,59,58,43,73,54,74,45,79
"Goochland County ","Goochland High","Mathematics",81,NA,71,74,73,81,72,81,56,84
"Goochland County ","Goochland High","Science",84,NA,72,70,25,86,54,81,52,90
"Goochland County ","Byrd Elementary","English: Reading",83,NA,65,66,NA,86,71,80,52,89
"Goochland County ","Byrd Elementary","History and Social Sciences",96,NA,90,89,NA,94,NA,97,88,100
"Goochland County ","Byrd Elementary","Mathematics",95,NA,84,86,NA,94,86,95,84,98
"Goochland County ","Byrd Elementary","Science",89,NA,75,74,NA,88,NA,90,70,97
"Gloucester County ","Page Middle","English: Reading",75,NA,63,66,56,81,83,71,34,76
"Gloucester County ","Page Middle","English: Writing",62,NA,54,46,NA,71,69,54,10,62
"Gloucester County ","Page Middle","History and Social Sciences",74,NA,64,64,NA,79,69,69,17,74
"Gloucester County ","Page Middle","Mathematics",84,NA,80,75,89,86,86,83,54,85
"Gloucester County ","Page Middle","Science",74,NA,64,65,NA,72,77,75,36,75
"Gloucester County ","Bethel Elementary","English: Reading",88,NA,80,83,80,90,73,87,50,90
"Gloucester County ","Bethel Elementary","History and Social Sciences",82,NA,NA,79,NA,80,NA,83,78,83
"Gloucester County ","Bethel Elementary","Mathematics",92,NA,80,91,100,95,82,90,71,94
"Gloucester County ","Bethel Elementary","Science",93,NA,63,90,NA,95,NA,91,75,95
"Gloucester County ","Peasley Middle","English: Reading",80,NA,67,72,NA,85,66,74,35,81
"Gloucester County ","Peasley Middle","English: Writing",60,NA,55,57,NA,72,57,49,13,62
"Gloucester County ","Peasley Middle","History and Social Sciences",82,NA,60,77,NA,86,57,78,45,84
"Gloucester County ","Peasley Middle","Mathematics",84,NA,77,79,NA,90,76,78,40,85
"Gloucester County ","Peasley Middle","Science",80,NA,80,74,NA,80,43,80,50,82
"Gloucester County ","Petsworth Elementary","English: Reading",80,NA,60,69,NA,86,92,74,33,80
"Gloucester County ","Petsworth Elementary","History and Social Sciences",77,NA,NA,73,NA,79,NA,75,44,80
"Gloucester County ","Petsworth Elementary","Mathematics",89,NA,80,86,NA,88,85,90,54,90
"Gloucester County ","Petsworth Elementary","Science",84,NA,NA,76,NA,79,NA,89,33,84
"Gloucester County ","Gloucester High","English: Reading",92,NA,90,89,NA,91,95,92,43,91
"Gloucester County ","Gloucester High","English: Writing",86,NA,77,82,NA,88,91,85,36,86
"Gloucester County ","Gloucester High","History and Social Sciences",84,100,68,74,50,83,87,85,59,86
"Gloucester County ","Gloucester High","Mathematics",84,NA,75,77,NA,87,84,82,68,85
"Gloucester County ","Gloucester High","Science",89,100,71,79,67,91,86,88,61,92
"Gloucester County ","Abingdon Elementary","English: Reading",74,NA,70,68,57,77,62,71,41,75
"Gloucester County ","Abingdon Elementary","History and Social Sciences",89,NA,50,87,NA,89,86,89,55,92
"Gloucester County ","Abingdon Elementary","Mathematics",87,NA,83,85,71,88,86,87,44,89
"Gloucester County ","Abingdon Elementary","Science",74,NA,67,64,NA,76,100,72,27,71
"Gloucester County ","Achilles Elementary","English: Reading",79,NA,78,65,NA,81,100,77,44,79
"Gloucester County ","Achilles Elementary","History and Social Sciences",89,NA,NA,82,NA,80,100,100,58,89
"Gloucester County ","Achilles Elementary","Mathematics",88,NA,89,83,NA,85,92,91,69,90
"Gloucester County ","Achilles Elementary","Science",88,NA,NA,82,NA,85,NA,91,58,88
"Gloucester County ","Botetourt Elementary","English: Reading",86,NA,82,76,NA,84,93,87,50,85
"Gloucester County ","Botetourt Elementary","History and Social Sciences",90,NA,100,86,NA,91,100,90,44,91
"Gloucester County ","Botetourt Elementary","Mathematics",95,NA,100,90,NA,96,100,94,72,94
"Gloucester County ","Botetourt Elementary","Science",98,NA,100,100,NA,97,100,98,82,97
"Giles County ","Narrows High","English: Reading",83,NA,NA,78,NA,86,NA,79,75,82
"Giles County ","Narrows High","English: Writing",88,NA,NA,83,NA,93,NA,82,58,88
"Giles County ","Narrows High","History and Social Sciences",77,NA,NA,69,NA,75,NA,79,50,77
"Giles County ","Narrows High","Mathematics",77,NA,NA,71,NA,79,NA,74,41,77
"Giles County ","Narrows High","Science",82,NA,NA,79,NA,79,NA,86,45,83
"Giles County ","Giles High","English: Reading",78,NA,NA,65,NA,77,NA,79,39,78
"Giles County ","Giles High","English: Writing",74,NA,NA,62,NA,76,67,72,11,75
"Giles County ","Giles High","History and Social Sciences",81,NA,NA,65,NA,81,NA,81,48,82
"Giles County ","Giles High","Mathematics",80,NA,NA,69,NA,81,NA,78,45,80
"Giles County ","Giles High","Science",83,NA,NA,69,NA,81,100,86,47,84
"Giles County ","Narrows Elementary/Middle ","English: Reading",72,NA,NA,63,NA,71,NA,73,46,72
"Giles County ","Narrows Elementary/Middle ","History and Social Sciences",81,NA,NA,78,NA,86,NA,77,50,81
"Giles County ","Narrows Elementary/Middle ","Mathematics",85,NA,80,81,NA,87,NA,83,65,85
"Giles County ","Narrows Elementary/Middle ","Science",96,NA,NA,94,NA,96,NA,96,83,96
"Giles County ","Macy Mcclaugherty Elementary/Middle","English: Reading",74,NA,NA,67,NA,78,43,71,38,76
"Giles County ","Macy Mcclaugherty Elementary/Middle","History and Social Sciences",79,NA,NA,78,NA,79,NA,79,38,79
"Giles County ","Macy Mcclaugherty Elementary/Middle","Mathematics",81,NA,NA,75,NA,86,83,77,46,81
"Giles County ","Macy Mcclaugherty Elementary/Middle","Science",83,NA,NA,72,NA,82,NA,83,50,82
"Giles County ","Eastern Elementary/Middle ","English: Reading",79,NA,80,70,NA,86,NA,72,49,80
"Giles County ","Eastern Elementary/Middle ","History and Social Sciences",91,NA,NA,82,NA,92,NA,90,71,90
"Giles County ","Eastern Elementary/Middle ","Mathematics",87,NA,100,81,NA,93,NA,80,62,86
"Giles County ","Eastern Elementary/Middle ","Science",88,NA,NA,89,NA,96,NA,81,62,88
"Frederick County ","Greenwood Mill Elementary","English: Reading",79,92,71,69,23,81,74,76,55,80
"Frederick County ","Greenwood Mill Elementary","History and Social Sciences",92,100,67,84,NA,89,88,96,82,93
"Frederick County ","Greenwood Mill Elementary","Mathematics",84,100,71,74,54,82,79,85,55,85
"Frederick County ","Greenwood Mill Elementary","Science",83,88,50,74,NA,82,72,84,73,86
"Frederick County ","Evendale Elementary","English: Reading",64,44,55,50,32,72,54,57,21,73
"Frederick County ","Evendale Elementary","History and Social Sciences",72,NA,NA,59,20,73,57,70,33,76
"Frederick County ","Evendale Elementary","Mathematics",81,90,73,75,60,88,74,75,32,85
"Frederick County ","Evendale Elementary","Science",74,NA,NA,56,0,79,54,69,22,83
"Frederick County ","Admiral Richard E. Byrd Middle","English: Reading",77,91,62,65,8,80,68,74,40,81
"Frederick County ","Admiral Richard E. Byrd Middle","English: Writing",77,NA,55,58,50,86,69,68,40,80
"Frederick County ","Admiral Richard E. Byrd Middle","History and Social Sciences",91,NA,85,81,50,96,85,87,67,94
"Frederick County ","Admiral Richard E. Byrd Middle","Mathematics",86,95,70,78,46,88,80,85,57,89
"Frederick County ","Admiral Richard E. Byrd Middle","Science",84,NA,80,68,33,86,64,83,54,90
"Frederick County ","Millbrook High","English: Reading",84,64,76,74,21,84,69,84,36,92
"Frederick County ","Millbrook High","English: Writing",83,62,74,74,13,86,69,80,32,92
"Frederick County ","Millbrook High","History and Social Sciences",83,85,70,76,42,81,75,86,57,89
"Frederick County ","Millbrook High","Mathematics",74,89,58,65,52,74,67,74,39,78
"Frederick County ","Millbrook High","Science",82,72,65,71,35,81,73,83,48,89
"Frederick County ","Orchard View Elementary","English: Reading",76,100,75,63,56,79,61,72,49,81
"Frederick County ","Orchard View Elementary","History and Social Sciences",80,NA,NA,59,NA,79,65,81,58,87
"Frederick County ","Orchard View Elementary","Mathematics",83,100,88,65,69,86,66,79,59,88
"Frederick County ","Orchard View Elementary","Science",74,NA,NA,50,NA,78,44,70,50,85
"Frederick County ","Redbud Run Elementary","English: Reading",60,88,46,49,28,62,49,57,33,70
"Frederick County ","Redbud Run Elementary","History and Social Sciences",69,NA,100,55,28,53,60,85,64,72
"Frederick County ","Redbud Run Elementary","Mathematics",74,100,58,66,57,71,67,78,46,83
"Frederick County ","Redbud Run Elementary","Science",66,NA,100,57,21,62,56,71,27,73
"Frederick County ","Sherando High","English: Reading",88,83,93,83,33,88,83,88,57,89
"Frederick County ","Sherando High","English: Writing",81,83,77,75,33,86,80,77,42,81
"Frederick County ","Sherando High","History and Social Sciences",84,94,73,73,62,82,84,85,52,84
"Frederick County ","Sherando High","Mathematics",86,100,82,78,68,89,86,82,60,85
"Frederick County ","Sherando High","Science",84,100,74,68,33,84,73,84,52,87
"Frederick County ","Robert E. Aylor Middle","English: Reading",77,100,62,67,10,84,61,72,38,81
"Frederick County ","Robert E. Aylor Middle","English: Writing",66,NA,60,54,0,79,53,54,12,68
"Frederick County ","Robert E. Aylor Middle","History and Social Sciences",81,NA,56,67,20,83,70,79,31,84
"Frederick County ","Robert E. Aylor Middle","Mathematics",80,100,59,67,25,85,73,76,29,82
"Frederick County ","Robert E. Aylor Middle","Science",75,NA,60,59,0,74,55,75,19,82
"Frederick County ","Frederick County Middle","English: Reading",71,NA,69,57,NA,76,66,68,25,72
"Frederick County ","Frederick County Middle","English: Writing",68,NA,NA,46,NA,77,63,59,4,69
"Frederick County ","Frederick County Middle","History and Social Sciences",86,NA,NA,72,NA,85,94,87,31,86
"Frederick County ","Frederick County Middle","Mathematics",79,NA,85,65,NA,81,81,77,33,79
"Frederick County ","Frederick County Middle","Science",83,NA,NA,65,NA,81,88,85,19,82
"Frederick County ","James Wood Middle","English: Reading",69,100,55,56,11,71,56,68,37,76
"Frederick County ","James Wood Middle","English: Writing",65,86,39,49,18,68,59,62,34,69
"Frederick County ","James Wood Middle","History and Social Sciences",79,100,73,67,29,78,68,81,52,84
"Frederick County ","James Wood Middle","Mathematics",70,95,55,57,30,72,60,69,36,77
"Frederick County ","James Wood Middle","Science",78,100,63,65,41,76,67,79,51,83
"Frederick County ","Stonewall Elementary","English: Reading",65,86,71,50,20,71,44,59,28,71
"Frederick County ","Stonewall Elementary","History and Social Sciences",80,NA,NA,73,36,81,71,80,62,83
"Frederick County ","Stonewall Elementary","Mathematics",72,86,71,59,41,73,62,71,34,74
"Frederick County ","Stonewall Elementary","Science",70,NA,NA,59,21,65,53,75,38,76
"Frederick County ","Indian Hollow Elementary","English: Reading",63,NA,NA,54,NA,68,75,58,26,62
"Frederick County ","Indian Hollow Elementary","History and Social Sciences",54,NA,NA,42,NA,60,NA,42,29,52
"Frederick County ","Indian Hollow Elementary","Mathematics",67,NA,NA,60,NA,68,75,66,33,67
"Frederick County ","Indian Hollow Elementary","Science",62,NA,NA,47,NA,59,NA,67,36,61
